name,package_name,average_rating,developer,download_url,description,md5,version_name,min_sdk_version
腾讯动漫,com.qq.ac.android,4.3,深圳阅荣信息科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/9AD0F0CC074F782A42F94B7AFFAA2448.apk?fsname=com.qq.ac.android_12.5.8.apk,95、00后热爱的漫画平台！拥有超人气作品《狐妖小红娘》《一人之下》《19天》《斗罗大陆》，除此以外：  【免费频道】：漫画免费看/超人气漫画《尸兄（我叫白小飞）》看白小飞屌丝拯救世界。《掉进兽世的我被迫开后宫》兽人帅哥都想扛她回家/免费频道每日上新，365天日更无休。  ★三万部全彩漫画 丰富题材看过瘾★ 【狐妖小红娘】世上有人有妖，妖与人相恋。人会投胎转世，但投胎以后，不记得上辈子的爱。妖如果痴情的话，就去找狐妖“购买”一项服务，让投胎转世的人，回忆起前世的爱。 【一人之下】“如果有一天，你发现自己和别人不一样”。为了解开爷爷和自身秘密的张楚岚和没有任何记忆“不死少女”冯宝宝开启了“异人”之旅。  ★二十播放量过亿国漫动画等你看★ 【狐妖小红娘】B站首部播放量破亿的国产动画，全网播放量超32亿，口碑爆棚。最新篇章“竹叶篇”3月正式开播。 【一人之下】首部登上日本电视台黄金档的中国动画，全网播放量超20亿  ★让社区动起来 全新【看看】上线★ 你想要ACG内容的都在这，看完漫画一定要来这看看哦。 超多搞笑、新番、热血ACG短视频；众多COS美图、新作预告等等。,9ad0f0cc074f782a42f94b7affaa2448,12.5.8,21
彩视,cn.colorv,4.7,迅捷联动（北京）科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/09A1CCF234DFA8D16CB88E2B499DCB8A.apk?fsname=cn.colorv_6.37.6.apk,在彩视，我们为您精心准备了丰富的话题，与千万彩友畅聊，记录生活点滴，分享美好事物！这里是您最温暖的家！    不仅如此，彩视还有各种热门短片、精彩直播可供欣赏。同时，超强的视频剪辑、音乐相册制作功能，专为满足您的创作需求而定制。    ***主打功能如下***    【精选各类话题】同龄彩友与您畅聊，网络生活不再孤单  【同城兴趣群组】结识同城同龄好友，交流兴趣话题、生活点滴  【佳作热门推荐】精彩作品上热门，圆您编剧导演梦  【短片影集创作】音乐相册、视频影集一键制作，特效滤镜、精美字幕，让您的佳作脱颖而出  【作品一键分享】分享操作简单便捷  【超多模板素材】精美素材免费使用，炫酷模板每周更新  【高清精彩直播】一键开启直播，多人上麦连线互动，欢唱表演乐趣众多,09a1ccf234dfa8d16cb88e2b499dcb8a,6.37.6,21
平安担保,com.paem,4.9,平安普惠融资担保有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/9D305DC4841B65AEFF45FE65A4BD158E.apk?fsname=com.paem_8.17.0.apk,平安担保是中国平安保险（集团）股份有限公司联营公司——陆金所控股有限公司旗下致力于为小微企业主、个体工商户等客户提供融资担保、融资咨询服务的品牌。 平安普惠融资担保有限公司是“平安担保”的核心业务主体，经监管部门批准，在全国各地设立分支机构。主要服务客群是小微企业主、个体工商户，聚焦小微经营场景的需求，以科技创新赋能小微融资服务，提供一站式、顾问式、定制化的服务，全程陪伴小微企业成长，助力实体经济高质量发展。,9d305dc4841b65aeff45fe65a4bd158e,8.17.0,19
云闪付,com.unionpay,4.0,中国银联股份有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/C5F518E5EE12EE9BD8E4F815A76002FD.apk?fsname=com.unionpay_10.1.7.apk,"云闪付APP，银行业统一移动支付战略产品，银行卡管理一步到位，银行卡优惠一网打尽。 【主要功能】 1.全面的银联银行优惠权益查询，实时更新省钱省心。 2.手机扫码支付，银联金融级安全保护，资金安全无忧。 3.绑定银联卡，享受消费提醒、交易查询、手工记账服务。 4.信用卡还款，手机充值，公共缴费，转账，收款一站搞定。 5.在线办卡，尊享一元停车、出行贵宾厅服务等银联权益。 【官方网站】https://www.95516.com/ 【官方微博】云闪付 【官方微信】Yinlian_KY  UnionPay APP is a strategic product for integrated mobile payment in the banking sector. It provides comprehensive management of bank cards and brings together all card discounts and special offers. 【Main Features】 1. Scan-to-pay feature with UnionPay&#39;s financial-grade security protection, ensuring worry-free fund security.  【Official Website】https://www.95516.com/ 【Official WeChat】Yinlian_KY",c5f518e5ee12ee9bd8e4f815a76002fd,10.1.7,19
微店店长版,com.koudai.weishop,4.6,北京口袋时尚科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/C39D18ADD4F2D519D01ED878286D55AC.apk?fsname=com.koudai.weishop_9.6.20.apk,【微店店长版】9000万微店店主的共同选择! 帮助商家在微信生态一键搭建微商城，手机轻松开店，多渠道引流卖货。  微信开店就用微店，满足您在小程序、朋友圈、公众号、视频号、支付宝、企业微信等多平台多场景开店经营，统一管理，多渠道引流卖货，9000万微店店主的共同选择!  提供直播卖货、社交营销、分销卖货、供应链货源、全域营销、会员管理等全方位私域电商解决方案.帮助全行业商家玩转社交流量，搭建销售网络，一站式解决社交网络开店所有问题。  【1分钟 0元极速开店】  1分钟一键生成店铺，开启属于你的微店微商城  【多场景行业商城解决方案】  多种线上商城轻松搭建: : H5商城、小程序微商城、微店APP、分销商城，1w+行业模版、50+装修模块、品牌期间商城、节日营销模版、朋友圈宣传素材;  多种裂变及营销工具扩大生意经营，微店新零售线上线下一体化解决方案;微店连锁版支持多门店连锁商家拓展线上销售渠道;  多行业解决方案:直播电商、知识付费，外卖点单、同城配送、到店自提、生鲜称重、跨境电商、上车团等助力母婴、美妆饰品、食品饮料、数码家电、女装、亲子、家居家纺、服饰箱包、保健美食、旅游酒店、,c39d18add4f2d519d01ed878286d55ac,9.6.20,21
飞猪旅行,com.taobao.trip,4.7,浙江飞猪网络技术有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/7C71F1F9CCCC7AB1716C1FF3CAFEA018.apk?fsname=com.taobao.trip_9.10.7.105.apk,飞猪旅行--享受大不同！   飞猪旅行是阿里巴巴集团旗下旅行品牌，提供机票、酒店、火车票、汽车票、景点门票、用车、周末游、跟团游、自由行、自驾游、邮轮、旅游度假产品任您选！精选攻略、出行保险，旨在为您提供优惠、便捷、高性价比的出行服务。 [精彩活动] 1.「新人大礼包」首次下载飞猪App，即享百元飞猪出行大礼包； 2.「特价机票」每周四福利日低至2折，1元飞世界； 3.「特惠酒店」五星酒店五折住； 4.「飞猪会员日」会员可直接对等成为国内外五星酒店、国内各大知名酒店集团的银卡、金卡、白金卡，并尊享该等级所有会员权益； 5.「好友助力」邀请好友助力得神券，火车票减30，国内机票减60，国际机票减200；   [特色服务] 1.「周边好去处」、「全球首站」，分享旅行见闻，带你发现更多精彩；  2.享受先行赔付的「放心飞」服务，航空公司标准的退改签服务；  3.专享「信用住」酒店，免押金、免查房、免排队； ,7c71f1f9cccc7ab1716c1ff3cafea018,9.10.7.105,22
掌上生活,com.cmbchina.ccd.pluto.cmbActivity,3.9,招商银行股份有限公司信用卡中心,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/80086AD9A80768DB3ED67F4859604227.apk?fsname=com.cmbchina.ccd.pluto.cmbActivity_9.2.4.apk,掌上生活App由招商银行信用卡官方出品，是一款集生活、消费、金融为一体的服务平台。   获奖情况： 2021财经新媒体 年度最佳App使用安全奖 2020亚洲银行家最佳数字化金融生态系统应用 2019融城杯金融科技创新十佳案例 2018国际金融报年度先锋移动客户端奖 2017新闻晨报年度消费金融平台品牌奖  使用过程中遇到任何问题，欢迎联系我们： 1、在线客服：我的-智能客服-小招助理 2、用户反馈：我的-设置与资料管理-意见反馈,80086ad9a80768db3ed67f4859604227,9.2.4,21
美柚,com.lingan.seeyou,4.5,厦门美柚股份有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/7728360E15509707E2A91E4CC8B2D565.apk?fsname=com.lingan.seeyou_8.82.0.0.apk,下载量突破3亿次的女性健康管理App。  热门影视综艺推荐App，贴心守护你。  不仅有越用越懂你的经期智能提醒模式，还可根据需要切换为备孕/怀孕/育儿模式，为准妈妈们提供丰富的孕产知识，贴心的孕期提醒。记录宝宝成长瞬间，给妈妈们提供宝宝成长的科学建议。同时还为女生提供了健康、情感、瘦身、美容、购物的知识贴，内置真实的女生交流区，陪伴女性的每一个重要时期！  #智能预测，及时提醒月经期# 女生的贴身健康管家，记录、预测、提醒，一应俱全，记录你每天的心情、健康细节，帮助你养成良好的生活习惯，让你随时了解自己的生理状况。  #不同模式，关爱需求各异的女性# 提供经期、备孕、怀孕、育儿四大模式。科学备孕，排卵日一查便知；健康怀孕，知识每日推送，食物能不能吃一查便知；育儿护航，记录宝宝成长每一刻。  #亲友也能参与的育儿时光#  轻松记录宝宝成长的每个珍贵瞬间。智能上传宝宝的照片和视频，自动创建一个安全且私密的成长空间。支持邀请亲友，一起分享宝宝的成长点滴，与爱的人共同见证宝宝的每一步成长。  #吃饭睡觉聊八卦，一起扎堆她她圈# 一个可以分享心事，与同好结盟，供你安放情感的真实女性社区！多个火,7728360e15509707e2a91e4cc8b2d565,8.82.0.0,22
糖豆,com.bokecc.dance,4.8,小糖互娱（北京）科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/6ACE771FD4A26A2C5A65E45E5A920B16.apk?fsname=com.bokecc.dance_8.4.4.apk,【糖豆】1亿锻炼爱好者聚集地，广场舞、健身操、瑜伽等教学视频任你选择。   打开「糖豆」即可体验广场舞、健身操、瑜伽等功能，随时随地运动、减肥、塑形，练就完美身材。  【广场舞】想锻炼 上糖豆 500万精选广场舞视频教程免费下载学习，全国广场舞名师亲身示范 分解教学，让你5分钟学会广场舞，3天变领舞，广场上跳一跳，身体也好了；  【健身操】想锻炼 上糖豆，零基础健身操，早晚15分钟，简单跟跳锻炼身体，随时随地练就完美身材；  【在家跳】想锻炼 上糖豆，在家就能运动，减肥、瘦身操，动作简单一学就会，坚持锻炼健康瘦身；  【名师直播】想锻炼 上糖豆千名专业达人老师线上直播教学，快来和老师一起锻炼，做气质女神；还可以和老师连线1对1互动，听专业讲解。,3562f1df572766b5f1ffb749bca4f687,8.4.3,21
映客直播,com.meelive.ingkee,4.8,北京蜜莱坞网络科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/67B9FCFF409DE594AA208FC4E721320E.apk?fsname=com.meelive.ingkee_9.6.30.apk,映客，高颜值美女直播平台，映客 9.0 ，首页全新升级！  直播、附近交友、声优派对，百万高颜值主播、用户在映客和你实时互动，你和ta从未如此靠近！和好看的人在映客不期而遇！        ——————————————————————        【全新动态】  「直播升级」视频直播，不仅直播，其实我们玩法更多！  「 P K 升级」PK全新模式上线，多人互动更有趣，内容更丰富！  「线上派对」团战、觅友、颜值、相亲，你想要的这儿都有！  「缘分速配」功能全新上线：匹配附近真实帅哥美女，即刻畅聊！           【功能介绍】  「直播互动」高颜值主播与你在线实时互动；  「交友派对」直播间新增表情包玩法，此刻心情，自在表达；  「附近广场」轻松查看附近的人动态、直播，新增喜好标签，遇见兴趣相投的ta；  「派对玩法」线上派对新上相亲玩法，嘉宾互选、心动表白，快来试一下；  「热门榜单」带你认识火爆全球的高颜值才艺主播；  「贵族守护」专属座驾，炫酷礼物引爆全场；  「家族体系」随时随地创建家族，找到你的小团体，一时喜欢，不如永久陪伴；,67b9fcff409de594aa208fc4e721320e,9.6.30,21
千千音乐,com.ting.mp3.android,4.0,深圳太乐文化科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/1027DE2B7AA09B557C8F6B072176D40C.apk?fsname=com.ting.mp3.android_8.3.1.7.apk,千千音乐是太合音乐集团旗下的音乐门户，为你提供海量正版高品质音乐，权威的音乐榜单，新歌速递，契合各种应用场景的主题歌单，带给你全新音乐体验。    主要功能：  【首发专辑】每日呈现热门艺人的首发专辑  【精选歌单】数百位场景音乐设计师，为你精选珍藏曲目汇集成定制歌单，用音乐点亮你的生活  【好歌推荐】精选三个月内的热门优碟好歌，紧跟潮流不掉队  【推荐歌手】热门艺人歌曲动态一览无余  【无损音质】海量无损音乐曲库，畅享优质听觉服务  【会员服务】覆盖音视频、演出、应援、周边的音乐会员服务    【应用内购买服务】  应用内提供千千音乐VIP会员服务，以下是三种服务类型  千千音乐VIP会员（一个月）12元，到期不自动续费  千千音乐VIP会员（三个月）30元，到期不自动续费  千千音乐VIP会员（一年）98元，到期不自动续费,1027de2b7aa09b557c8f6b072176d40c,8.3.1.7,24
